id,AspectTerms,A_start,A_end,OpinionTerms,O_start,O_end,Categories,Polarities,text
4151,_, , ,全新正品,16,20,整体,积极,京东物流送货快，机器到手经查询是全新正品，店家服务态度很好，满分好评。机器轻便色彩喜人，摸索学习中
4151,色彩,39,41,喜人,41,43,拍摄,积极,京东物流送货快，机器到手经查询是全新正品，店家服务态度很好，满分好评。机器轻便色彩喜人，摸索学习中
4151,物流送货,2,6,快,6,7,物流,积极,京东物流送货快，机器到手经查询是全新正品，店家服务态度很好，满分好评。机器轻便色彩喜人，摸索学习中
4151,_, , ,满分好评,30,34,整体,积极,京东物流送货快，机器到手经查询是全新正品，店家服务态度很好，满分好评。机器轻便色彩喜人，摸索学习中
4152,服务,35,37,一级棒,37,40,服务,积极,用了理光之后发现真的好喜欢这个相机，完全不用后期了，好喜欢，谢谢店家，服务一级棒！
4153,客服态度,39,43,很好,44,46,服务,积极,犹豫很久还是剁手买了 比单反更适合刷街 出去随手拍 GR的原片颜色都特别好看 客服态度也很好～
4153,颜色,31,33,特别好看,34,38,拍摄,积极,犹豫很久还是剁手买了 比单反更适合刷街 出去随手拍 GR的原片颜色都特别好看 客服态度也很好～
4154,卖家态度,27,31,很好,31,33,服务,积极,心心念念的GR||终于入手了，期待摄影小白能拍出好片。卖家态度很好，物流也快。赞！
4154,物流,34,36,快,37,38,物流,积极,心心念念的GR||终于入手了，期待摄影小白能拍出好片。卖家态度很好，物流也快。赞！
4154,_, , ,赞,39,40,整体,积极,心心念念的GR||终于入手了，期待摄影小白能拍出好片。卖家态度很好，物流也快。赞！
4155,商家服务态度,11,17,非常好,17,20,服务,积极,相机是原装，质量很好，商家服务态度非常好。很愉快的一次购物。目前还没试出相机的脾性，慢慢模索中。wifi比较慢其实也能接受
4155,质量,6,8,很好,8,10,整体,积极,相机是原装，质量很好，商家服务态度非常好。很愉快的一次购物。目前还没试出相机的脾性，慢慢模索中。wifi比较慢其实也能接受
4155,_, , ,原装,3,5,整体,积极,相机是原装，质量很好，商家服务态度非常好。很愉快的一次购物。目前还没试出相机的脾性，慢慢模索中。wifi比较慢其实也能接受
4155,_, , ,很愉快,21,24,整体,积极,相机是原装，质量很好，商家服务态度非常好。很愉快的一次购物。目前还没试出相机的脾性，慢慢模索中。wifi比较慢其实也能接受
4155,wifi,48,52,比较慢,52,55,性能,消极,相机是原装，质量很好，商家服务态度非常好。很愉快的一次购物。目前还没试出相机的脾性，慢慢模索中。wifi比较慢其实也能接受
4156,客服,7,9,很好,10,12,服务,积极,相机外观很棒，客服也很好。
4156,外观,2,4,很棒,4,6,外观,积极,相机外观很棒，客服也很好。
4157,客服态度,4,8,很好,8,10,服务,积极,配送快 客服态度很好 相机上手也快
4157,_, , ,上手也快,13,17,使用体验,积极,配送快 客服态度很好 相机上手也快
4158,店家服务,35,39,周到,39,41,服务,积极,和想象中的大小差不多，很小巧一手可以掌握。扫街再也不用抗单反了背包了，店家服务周到，有耐心。
4158,店家服务,35,39,有耐心,42,45,服务,积极,和想象中的大小差不多，很小巧一手可以掌握。扫街再也不用抗单反了背包了，店家服务周到，有耐心。
4158,_, , ,很小巧,11,14,外观,积极,和想象中的大小差不多，很小巧一手可以掌握。扫街再也不用抗单反了背包了，店家服务周到，有耐心。
4159,服务,94,96,到位,96,98,服务,积极,月初官网发售没有预定，到了临近18号发售也没捡到漏，人就是这样，有货的时候观望，没货开始着急，四下打探消息，都说下批货要到4月初了，结果无意中就发下这家店也在预售，果断下单，客服态度很好，服务到位，说早晨发就早晨发，付完尾款半小时以后就发顺丰了，3代很棒，触摸很好用，开机速度非常快，对焦速度也快，触摸对焦指哪打哪，机身品控虽然不如2代但还在接受范围内，防抖真的太重要了，大大降低了低光照度下糊片的几率，这次理光的更新很棒，希望GR3能给我带来更多惊喜
4159,_, , ,很好用,130,133,使用体验,积极,月初官网发售没有预定，到了临近18号发售也没捡到漏，人就是这样，有货的时候观望，没货开始着急，四下打探消息，都说下批货要到4月初了，结果无意中就发下这家店也在预售，果断下单，客服态度很好，服务到位，说早晨发就早晨发，付完尾款半小时以后就发顺丰了，3代很棒，触摸很好用，开机速度非常快，对焦速度也快，触摸对焦指哪打哪，机身品控虽然不如2代但还在接受范围内，防抖真的太重要了，大大降低了低光照度下糊片的几率，这次理光的更新很棒，希望GR3能给我带来更多惊喜
4159,开机速度,134,138,非常快,138,141,性能,积极,月初官网发售没有预定，到了临近18号发售也没捡到漏，人就是这样，有货的时候观望，没货开始着急，四下打探消息，都说下批货要到4月初了，结果无意中就发下这家店也在预售，果断下单，客服态度很好，服务到位，说早晨发就早晨发，付完尾款半小时以后就发顺丰了，3代很棒，触摸很好用，开机速度非常快，对焦速度也快，触摸对焦指哪打哪，机身品控虽然不如2代但还在接受范围内，防抖真的太重要了，大大降低了低光照度下糊片的几率，这次理光的更新很棒，希望GR3能给我带来更多惊喜
4161,服务态度,9,13,很好,13,15,服务,积极,相机整体做工精细 服务态度很好
4161,做工,4,6,精细,6,8,外观,积极,相机整体做工精细 服务态度很好
4162,服务,8,10,周到,10,12,服务,积极,东西好，送货快，服务周到。
4162,_, , ,好,2,3,整体,积极,东西好，送货快，服务周到。
4162,送货,4,6,快,6,7,物流,积极,东西好，送货快，服务周到。
4163,服务,16,18,一流,23,25,服务,积极,商家的包装很好，赠品丰富，客服的服务和介绍也是一流，我只是对理光产品盒子没有封口胶存疑，总体算满意。
4163,包装,3,5,很好,5,7,包装,积极,商家的包装很好，赠品丰富，客服的服务和介绍也是一流，我只是对理光产品盒子没有封口胶存疑，总体算满意。
4163,_, , ,满意,47,49,整体,积极,商家的包装很好，赠品丰富，客服的服务和介绍也是一流，我只是对理光产品盒子没有封口胶存疑，总体算满意。
4163,赠品,8,10,丰富,10,12,赠品,积极,商家的包装很好，赠品丰富，客服的服务和介绍也是一流，我只是对理光产品盒子没有封口胶存疑，总体算满意。
4164,客服,17,19,真心不错,19,23,服务,积极,相机效果还行，就是好多功能不会用，客服真心不错，发的教程一学就会
4164,效果,2,4,还行,4,6,拍摄,中性,相机效果还行，就是好多功能不会用，客服真心不错，发的教程一学就会
4165,客服服务,74,78,很到位,79,82,服务,积极,设计非常妙的一款相机，既小巧又便携，出门放在收纳包里，装在身上根本看不出来，拍摄还很清楚，用WiFi连接手机查看也很方便，显现出来的景象很有空间感，客服服务也很到位，问到的问题都给解答了
4165,_, , ,很有空间感,68,73,拍摄,积极,设计非常妙的一款相机，既小巧又便携，出门放在收纳包里，装在身上根本看不出来，拍摄还很清楚，用WiFi连接手机查看也很方便，显现出来的景象很有空间感，客服服务也很到位，问到的问题都给解答了
4165,_, , ,小巧,12,14,外观,积极,设计非常妙的一款相机，既小巧又便携，出门放在收纳包里，装在身上根本看不出来，拍摄还很清楚，用WiFi连接手机查看也很方便，显现出来的景象很有空间感，客服服务也很到位，问到的问题都给解答了
4165,_, , ,便携,15,17,使用体验,积极,设计非常妙的一款相机，既小巧又便携，出门放在收纳包里，装在身上根本看不出来，拍摄还很清楚，用WiFi连接手机查看也很方便，显现出来的景象很有空间感，客服服务也很到位，问到的问题都给解答了
4165,_, , ,方便,58,60,使用体验,积极,设计非常妙的一款相机，既小巧又便携，出门放在收纳包里，装在身上根本看不出来，拍摄还很清楚，用WiFi连接手机查看也很方便，显现出来的景象很有空间感，客服服务也很到位，问到的问题都给解答了
4165,拍摄,38,40,很清楚,41,44,拍摄,积极,设计非常妙的一款相机，既小巧又便携，出门放在收纳包里，装在身上根本看不出来，拍摄还很清楚，用WiFi连接手机查看也很方便，显现出来的景象很有空间感，客服服务也很到位，问到的问题都给解答了
4166,客服态度,12,16,很好,16,18,服务,积极,相机像素很高，对焦很快，客服态度很好，在慢慢学习中，很愉快的一次购物
4166,对焦,7,9,很快,9,11,拍摄,积极,相机像素很高，对焦很快，客服态度很好，在慢慢学习中，很愉快的一次购物
4166,像素,2,4,很高,4,6,拍摄,积极,相机像素很高，对焦很快，客服态度很好，在慢慢学习中，很愉快的一次购物
4167,卖家服务,7,11,很好,11,13,服务,积极,第二次购买了，卖家服务很好！有需要再来哦！质量好，操作简单！
4167,操作,25,27,简单,27,29,使用体验,积极,第二次购买了，卖家服务很好！有需要再来哦！质量好，操作简单！
4168,态度,8,10,很好,10,12,服务,积极,收到了，卖家真的态度很好，我很多问题，随时咨询，但是都很有耐心的回答我，谢谢
4168,卖家,4,6,有耐心,28,31,服务,积极,收到了，卖家真的态度很好，我很多问题，随时咨询，但是都很有耐心的回答我，谢谢
4169,服务,2,4,很好,4,6,服务,积极,京东服务很好。体验好
4170,客服,50,52,很耐心,53,56,服务,积极,已经收到机器！选择京东！选择放心！gr3种草很久了！终于下单！暂时没发现问题！还再学习中！产品原封！客服也很耐心的指导！
4170,_, , ,原封,47,49,整体,积极,已经收到机器！选择京东！选择放心！gr3种草很久了！终于下单！暂时没发现问题！还再学习中！产品原封！客服也很耐心的指导！
4171,店家态度,29,33,很好,34,36,服务,积极,相机包在脚架的物流里，送了深咖色正好是最想要的颜色，开心，店家态度也很好。
4172,客服,3,5,挺好,6,8,服务,积极,相机、客服都挺好
4172,_, , ,挺好,6,8,整体,积极,相机、客服都挺好
4174,服务,10,12,很好,13,15,服务,积极,成像效果：效果非常好服务也很好，值得购买
4175,客服服务,41,45,很贴心,47,50,服务,积极,机器收到很完整，因为是数码产品，包装啥的查验的很仔细，没有发现问题，而且三码合一，客服服务也是很贴心周到！
4175,_, , ,没有发现问题,27,33,整体,积极,机器收到很完整，因为是数码产品，包装啥的查验的很仔细，没有发现问题，而且三码合一，客服服务也是很贴心周到！
4175,_, , ,很完整,4,7,整体,积极,机器收到很完整，因为是数码产品，包装啥的查验的很仔细，没有发现问题，而且三码合一，客服服务也是很贴心周到！
4176,卖家,11,13,棒棒,13,15,服务,积极,回来这个零件就坏了  卖家棒棒的 第一时间给补发了
4178,客服态度,13,17,很好,17,19,服务,积极,图像清晰，和描述的一样好，客服态度很好，下次还推荐买你家的
4178,图像,0,2,清晰,2,4,拍摄,积极,图像清晰，和描述的一样好，客服态度很好，下次还推荐买你家的
4179,售后服务人员,0,6,很不错,6,9,服务,积极,售后服务人员很不错。
4180,店家服务,61,65,很好,65,67,服务,积极,相机不是传统的相机，模样怪怪的，但很小巧！下载了好几个软件，我要好好学习一下！我们老师这个是新东西，但不是新鲜事物了！京东店家服务很好的！
